nameuser,ipint,usergroup,country,usermac,userworkstation,firstname,lastname,usercity
charlotte_walters,10.8.220.21,Admin,ie,FD:76:2D:1B:F0:84,ws-charlotte_walters,CHARLOTTE,WALTERS,Galway
robin_flowers,10.9.13.253,FSR,de,1C:24:6F:47:16:0E,ws-robin_flowers,ROBIN,FLOWERS,Munich
kris_barry,10.7.235.252,Groups,ie,44:E2:DB:37:0F:4E,ws-kris_barry,KRIS,BARRY,Dublin
ira_decker,10.3.241.176,Quarantine,us,68:C3:AC:63:3F:EF,ws-ira_decker,IRA,DECKER,Austin
bryan_blair,10.3.193.5,Devices,us,B5:39:02:D4:8B:B5,ws-bryan_blair,BRYAN,BLAIR,Austin
valarie_hopkins,10.4.46.27,Groups,us,2D:26:3E:C6:A5:F3,ws-valarie_hopkins,VALARIE,HOPKINS,Tampa
mia_smith,10.8.92.108,Test,ie,C5:5F:C3:60:A9:72,ws-mia_smith,MIA,SMITH,Galway
bonnie_graves,10.13.94.29,Devices,sg,8A:B6:4E:2F:0E:93,ws-bonnie_graves,BONNIE,GRAVES,Singapore
jack_norton,10.2.98.1,ServiceAccounts,us,BE:A0:A2:DA:9F:E5,ws-jack_norton,JACK,NORTON,Arlington
newton_jenkins,10.1.39.126,HRE,us,82:03:23:6C:D8:50,ws-newton_jenkins,NEWTON,JENKINS,Boston
nell_bean,10.3.217.70,Test,us,1F:21:5F:FB:AB:A2,ws-nell_bean,NELL,BEAN,Austin
imogene_landry,10.6.187.12,Groups,ie,12:EF:9F:62:B2:34,ws-imogene_landry,IMOGENE,LANDRY,Belfast
melvin_erickson,10.11.86.133,Devices,cz,A4:EC:5A:AB:11:0E,ws-melvin_erickson,MELVIN,ERICKSON,Prague
gregorio_whitney,10.15.85.198,OGC,jp,F0:D7:58:09:A8:44,ws-gregorio_whitney,GREGORIO,WHITNEY,Tokyo
pedro_goodwin,10.16.137.14,Groups,in,0D:36:58:E2:72:AE,ws-pedro_goodwin,PEDRO,GOODWIN,Bangalore
gale_riggs,10.13.195.177,Devices,sg,53:E1:E4:64:30:31,ws-gale_riggs,GALE,RIGGS,Singapore
gail_vance,10.4.6.70,Groups,us,5E:8F:7E:32:7F:D6,ws-gail_vance,GAIL,VANCE,Tampa
roseann_stewart,10.9.24.191,ServiceAccounts,de,97:C0:5B:85:78:98,ws-roseann_stewart,ROSEANN,STEWART,Munich
chi_becker,10.6.63.70,Groups,ie,33:F8:95:34:75:F9,ws-chi_becker,CHI,BECKER,Belfast
dale_prince,10.10.8.147,SEC,fr,CD:C0:40:42:CA:29,ws-dale_prince,DALE,PRINCE,Paris
lucile_fowler,10.16.78.151,Devices,in,88:29:EF:D8:15:6C,ws-lucile_fowler,LUCILE,FOWLER,Bangalore
brandy_davidson,10.3.90.35,GOO,us,20:80:D5:C1:CD:E2,ws-brandy_davidson,BRANDY,DAVIDSON,Austin
hillary_stout,10.12.3.69,Test,au,AD:3D:4A:29:EA:34,ws-hillary_stout,HILLARY,STOUT,Melbourne
jocelyn_chen,10.11.120.105,ITS,cz,C2:2E:FB:CB:64:77,ws-jocelyn_chen,JOCELYN,CHEN,Prague
gerard_morton,10.9.17.198,T1-Roles,de,A6:0F:C6:ED:8F:31,ws-gerard_morton,GERARD,MORTON,Munich
karen_mccarthy,10.6.71.71,ServiceAccounts,ie,ED:34:62:AB:45:C0,ws-karen_mccarthy,KAREN,MCCARTHY,Belfast
sammy_church,10.1.101.214,ServiceAccounts,us,9E:C7:A8:91:24:C8,ws-sammy_church,SAMMY,CHURCH,Boston
carson_berger,10.10.197.140,Groups,fr,52:0B:06:18:8D:FD,ws-carson_berger,CARSON,BERGER,Paris
joy_pittman,10.16.62.250,Groups,in,07:7C:E9:3D:75:14,ws-joy_pittman,JOY,PITTMAN,Bangalore
bertie_mccarthy,10.16.81.169,Groups,in,5A:E6:6D:C4:3D:CB,ws-bertie_mccarthy,BERTIE,MCCARTHY,Bangalore
elsa_ward,10.3.186.21,FSR,us,B7:AB:1F:78:F9:5E,ws-elsa_ward,ELSA,WARD,Austin
thanh_maddox,10.1.176.241,Devices,us,C8:12:A8:12:97:8A,ws-thanh_maddox,THANH,MADDOX,Boston
della_morrison,10.10.44.226,Devices,fr,EE:6E:90:AF:01:F4,ws-della_morrison,DELLA,MORRISON,Paris
michele_larson,10.5.112.7,ServiceAccounts,gb,06:05:E9:9B:A1:30,ws-michele_larson,MICHELE,LARSON,Reading
francine_cortez,10.12.216.141,Test,au,75:1C:F1:E8:E5:07,ws-francine_cortez,FRANCINE,CORTEZ,Melbourne
dolores_mendez,10.15.93.10,ServiceAccounts,jp,BD:FD:DD:52:6D:E8,ws-dolores_mendez,DOLORES,MENDEZ,Tokyo
heidi_bradley,10.7.148.107,T1-Devices,ie,90:E8:22:39:58:65,ws-heidi_bradley,HEIDI,BRADLEY,Dublin
muriel_harris,10.9.225.226,Groups,de,0E:CB:4A:52:94:9D,ws-muriel_harris,MURIEL,HARRIS,Munich
toby_jensen,10.6.139.166,FIN,ie,BF:CC:64:CB:B8:0A,ws-toby_jensen,TOBY,JENSEN,Belfast
jerri_brady,10.13.31.178,Stage,sg,E1:7D:EE:3D:39:88,ws-jerri_brady,JERRI,BRADY,Singapore
juanita_albert,10.15.206.36,ServiceAccounts,jp,4C:29:62:9C:E4:50,ws-juanita_albert,JUANITA,ALBERT,Tokyo
madge_chambers,10.16.162.109,ServiceAccounts,in,4F:7D:0B:75:9C:7C,ws-madge_chambers,MADGE,CHAMBERS,Bangalore
jeannette_chan,10.9.83.218,T1-Roles,de,58:20:A3:C0:79:A1,ws-jeannette_chan,JEANNETTE,CHAN,Munich
frances_rollins,10.9.199.185,Groups,de,0F:C5:85:50:C5:4C,ws-frances_rollins,FRANCES,ROLLINS,Munich
marion_pennington,10.9.113.28,TST,de,DC:C1:C2:7D:37:3E,ws-marion_pennington,MARION,PENNINGTON,Munich
elva_gentry,10.13.144.202,OGC,sg,3D:A8:36:BC:D3:61,ws-elva_gentry,ELVA,GENTRY,Singapore
joey_fulton,10.9.215.244,TST,de,60:24:B0:01:15:2F,ws-joey_fulton,JOEY,FULTON,Munich
clay_tucker,10.14.9.16,Groups,il,44:60:42:81:BE:89,ws-clay_tucker,CLAY,TUCKER,Tel Aviv
sung_howard,10.12.206.183,Devices,au,B3:7C:AF:8D:0D:2C,ws-sung_howard,SUNG,HOWARD,Melbourne
ulysses_norris,10.5.247.26,Groups,gb,D7:46:AA:12:7B:B9,ws-ulysses_norris,ULYSSES,NORRIS,Reading
catalina_newman,10.5.168.55,Test,gb,77:35:8A:6F:17:75,ws-catalina_newman,CATALINA,NEWMAN,Reading
ila_turner,10.1.110.61,ITS,us,28:F3:BD:01:E2:C5,ws-ila_turner,ILA,TURNER,Boston
melva_christian,10.11.24.94,.SecFrame.com,cz,84:A1:0F:BE:9C:FA,ws-melva_christian,MELVA,CHRISTIAN,Prague
amie_cardenas,10.8.201.31,ServiceAccounts,ie,67:55:D3:C7:E6:E7,ws-amie_cardenas,AMIE,CARDENAS,Galway
jame_mendez,10.4.172.234,ServiceAccounts,us,49:73:66:1A:18:84,ws-jame_mendez,JAME,MENDEZ,Tampa
rusty_pruitt,10.2.64.110,T2-Accounts,us,95:7C:EE:4C:F2:47,ws-rusty_pruitt,RUSTY,PRUITT,Arlington
lakeisha_chen,10.7.166.195,Test,ie,07:9C:07:82:D4:03,ws-lakeisha_chen,LAKEISHA,CHEN,Dublin
sidney_keith,10.8.196.203,ServiceAccounts,ie,78:31:ED:3F:C4:DF,ws-sidney_keith,SIDNEY,KEITH,Galway
nola_stuart,10.7.178.116,Test,ie,D1:38:BC:0C:51:3A,ws-nola_stuart,NOLA,STUART,Dublin
joy_yates,10.14.72.138,ServiceAccounts,il,93:14:4C:0A:97:EB,ws-joy_yates,JOY,YATES,Tel Aviv
leila_maldonado,10.14.143.123,Groups,il,27:4B:35:5F:CA:2E,ws-leila_maldonado,LEILA,MALDONADO,Tel Aviv
stacey_freeman,10.4.218.159,Test,us,B4:18:D5:FA:51:42,ws-stacey_freeman,STACEY,FREEMAN,Tampa
kathleen_meadows,10.3.77.103,T0-Roles,us,B6:A6:68:62:18:AD,ws-kathleen_meadows,KATHLEEN,MEADOWS,Austin
tammi_garza,10.10.214.143,OGC,fr,1E:C1:5B:00:4F:37,ws-tammi_garza,TAMMI,GARZA,Paris
esmeralda_middleton,10.13.74.135,ServiceAccounts,sg,2A:D0:01:50:42:13,ws-esmeralda_middleton,ESMERALDA,MIDDLETON,Singapore
bryant_mullins,10.2.233.94,Test,us,5C:ED:76:FC:2F:66,ws-bryant_mullins,BRYANT,MULLINS,Arlington
cecile_terrell,10.6.247.245,T2-Servers,ie,3F:0A:0E:91:C1:B7,ws-cecile_terrell,CECILE,TERRELL,Belfast
rocky_faulkner,10.5.136.184,Devices,gb,6B:D4:E8:21:75:4B,ws-rocky_faulkner,ROCKY,FAULKNER,Reading
dusty_charles,10.6.13.93,ServiceAccounts,ie,C9:42:A4:B5:6B:B9,ws-dusty_charles,DUSTY,CHARLES,Belfast
lourdes_randall,10.8.116.61,Groups,ie,6E:32:36:A6:21:9D,ws-lourdes_randall,LOURDES,RANDALL,Galway
bessie_booker,10.1.139.116,Groups,us,61:57:D9:99:2D:93,ws-bessie_booker,BESSIE,BOOKER,Boston
ladonna_nicholson,10.9.86.26,Test,de,C6:45:78:6D:76:F1,ws-ladonna_nicholson,LADONNA,NICHOLSON,Munich
robin_pugh,10.9.35.91,Test,de,FD:66:63:52:71:D0,ws-robin_pugh,ROBIN,PUGH,Munich
raquel_blanchard,10.8.117.77,Groups,ie,1B:E1:5F:12:5F:90,ws-raquel_blanchard,RAQUEL,BLANCHARD,Galway
corina_rodgers,10.16.44.28,Test,in,2B:BE:8A:D4:DB:A8,ws-corina_rodgers,CORINA,RODGERS,Bangalore
kenneth_chapman,10.1.236.34,Test,us,57:67:CF:04:E5:A6,ws-kenneth_chapman,KENNETH,CHAPMAN,Boston
nola_hurst,10.11.233.201,Test,cz,7F:3F:B6:A7:DF:FA,ws-nola_hurst,NOLA,HURST,Prague
carroll_poole,10.6.108.146,Tier 2,ie,F8:AA:DF:29:A4:25,ws-carroll_poole,CARROLL,POOLE,Belfast
michael_bruce,10.8.39.91,Groups,ie,A6:7F:48:B6:14:F1,ws-michael_bruce,MICHAEL,BRUCE,Galway
geoffrey_rivera,10.16.30.35,Devices,in,F1:A3:3D:8E:57:F4,ws-geoffrey_rivera,GEOFFREY,RIVERA,Bangalore
kristi_soto,10.2.72.116,Groups,us,EE:93:2C:5D:27:A7,ws-kristi_soto,KRISTI,SOTO,Arlington
donny_marsh,10.4.72.8,Devices,us,9F:2A:A2:A5:41:39,ws-donny_marsh,DONNY,MARSH,Tampa
ronnie_lucas,10.4.38.238,Devices,us,5F:1C:2F:89:42:91,ws-ronnie_lucas,RONNIE,LUCAS,Tampa
jame_vincent,10.15.78.132,Devices,jp,8C:CB:26:D1:DB:69,ws-jame_vincent,JAME,VINCENT,Tokyo
carolina_franco,10.1.136.151,Devices,us,58:56:89:50:A0:44,ws-carolina_franco,CAROLINA,FRANCO,Boston
mona_osborn,10.9.190.47,Devices,de,23:40:D9:A1:EF:B5,ws-mona_osborn,MONA,OSBORN,Munich
julie_casey,10.2.140.244,Devices,us,99:2A:D5:54:D4:44,ws-julie_casey,JULIE,CASEY,Arlington
enrique_diaz,10.1.4.250,HRE,us,A8:12:A7:5C:B1:CB,ws-enrique_diaz,ENRIQUE,DIAZ,Boston
vickie_johnston,10.14.69.253,FIN,il,73:18:37:7F:39:37,ws-vickie_johnston,VICKIE,JOHNSTON,Tel Aviv
emma_petty,10.5.86.71,SEC,gb,8C:4E:E9:84:31:62,ws-emma_petty,EMMA,PETTY,Reading
joanna_gross,10.14.217.90,Test,il,7C:2B:1A:74:E7:D3,ws-joanna_gross,JOANNA,GROSS,Tel Aviv
art_cervantes,10.13.25.221,Groups,sg,F6:B9:C7:91:59:8F,ws-art_cervantes,ART,CERVANTES,Singapore
colette_wallace,10.10.214.186,SEC,fr,97:41:51:5D:2B:F1,ws-colette_wallace,COLETTE,WALLACE,Paris
horacio_zimmerman,10.5.216.191,TST,gb,14:69:5C:99:82:A9,ws-horacio_zimmerman,HORACIO,ZIMMERMAN,Reading
tommie_blackwell,10.10.35.234,Devices,fr,C1:18:ED:B6:9E:05,ws-tommie_blackwell,TOMMIE,BLACKWELL,Paris
emanuel_morse,10.5.7.98,T1-Roles,gb,F5:65:1B:22:F4:F3,ws-emanuel_morse,EMANUEL,MORSE,Reading
dolores_goodman,10.14.134.48,ServiceAccounts,il,F9:A5:23:23:04:DB,ws-dolores_goodman,DOLORES,GOODMAN,Tel Aviv
kathrine_horne,10.4.75.48,Devices,us,61:04:43:B9:06:B0,ws-kathrine_horne,KATHRINE,HORNE,Tampa
matt_shaffer,10.5.114.67,ServiceAccounts,gb,04:24:83:56:ED:65,ws-matt_shaffer,MATT,SHAFFER,Reading
jacklyn_jarvis,10.7.62.5,T1-Permissions,ie,08:3A:06:87:38:EE,ws-jacklyn_jarvis,JACKLYN,JARVIS,Dublin
bernie_melendez,10.13.145.54,Devices,sg,6E:B2:F4:E2:2F:3F,ws-bernie_melendez,BERNIE,MELENDEZ,Singapore
coleen_whitehead,10.7.183.196,Devices,ie,04:71:F9:5A:96:84,ws-coleen_whitehead,COLEEN,WHITEHEAD,Dublin
wilford_carroll,10.11.117.214,Groups,cz,58:AF:1D:74:8B:17,ws-wilford_carroll,WILFORD,CARROLL,Prague
antonio_berg,10.7.250.166,Devices,ie,2E:B8:4D:78:DC:A6,ws-antonio_berg,ANTONIO,BERG,Dublin
judith_sherman,10.5.250.156,Test,gb,F4:D4:7E:E1:34:CE,ws-judith_sherman,JUDITH,SHERMAN,Reading
roland_chan,10.6.161.230,Test,ie,80:F9:22:68:26:26,ws-roland_chan,ROLAND,CHAN,Belfast
edmond_clayton,10.1.129.87,ServiceAccounts,us,A4:D1:CC:E7:BF:20,ws-edmond_clayton,EDMOND,CLAYTON,Boston
audrey_daugherty,10.10.183.210,Groups,fr,6D:69:07:47:9F:4E,ws-audrey_daugherty,AUDREY,DAUGHERTY,Paris
jackie_holmes,10.16.174.39,Test,in,A0:FA:2B:57:0B:FA,ws-jackie_holmes,JACKIE,HOLMES,Bangalore
louella_oneal,10.10.57.225,Test,fr,3D:DD:02:5E:85:75,ws-louella_oneal,LOUELLA,ONEAL,Paris
mitchell_stafford,10.16.142.158,Devices,in,8A:E4:06:34:C1:85,ws-mitchell_stafford,MITCHELL,STAFFORD,Bangalore
sandra_stevens,10.1.86.162,Groups,us,B6:BD:2F:FB:F9:8C,ws-sandra_stevens,SANDRA,STEVENS,Boston
jackie_roberts,10.5.232.56,Devices,gb,A2:60:69:BA:15:53,ws-jackie_roberts,JACKIE,ROBERTS,Reading
chelsea_davidson,10.1.229.249,SEC,us,2E:58:D6:48:E1:1D,ws-chelsea_davidson,CHELSEA,DAVIDSON,Boston
christine_riley,10.1.219.250,ServiceAccounts,us,F7:76:F6:6B:37:E4,ws-christine_riley,CHRISTINE,RILEY,Boston
amos_wood,10.3.213.76,ITS,us,A9:E5:5A:A7:98:57,ws-amos_wood,AMOS,WOOD,Austin
martha_reid,10.4.93.41,Test,us,DF:2F:1E:77:C0:DD,ws-martha_reid,MARTHA,REID,Tampa
fanny_russell,10.10.119.219,T0-Permissions,fr,C4:DF:27:02:5C:C8,ws-fanny_russell,FANNY,RUSSELL,Paris
maureen_henson,10.9.141.21,Test,de,B3:52:AE:B5:0D:7F,ws-maureen_henson,MAUREEN,HENSON,Munich
dale_kent,10.4.201.109,FSR,us,49:06:C4:D8:BF:BD,ws-dale_kent,DALE,KENT,Tampa
linda_keith,10.8.134.47,Groups,ie,FB:FD:9D:3F:72:14,ws-linda_keith,LINDA,KEITH,Galway
nellie_mills,10.3.212.144,Test,us,20:15:C2:F2:40:A3,ws-nellie_mills,NELLIE,MILLS,Austin
annmarie_mcpherson,10.2.10.220,ServiceAccounts,us,7A:4F:48:FC:25:B7,ws-annmarie_mcpherson,ANNMARIE,MCPHERSON,Arlington
conrad_massey,10.8.133.41,Test,ie,BE:09:10:F1:6C:1A,ws-conrad_massey,CONRAD,MASSEY,Galway
john_burks,10.16.84.33,AWS,in,60:35:BE:50:68:4F,ws-john_burks,JOHN,BURKS,Bangalore
latonya_kim,10.11.236.220,Groups,cz,6A:95:7B:BA:D9:B9,ws-latonya_kim,LATONYA,KIM,Prague
daniel_bentley,10.3.161.15,ServiceAccounts,us,3A:4B:C0:8B:32:C2,ws-daniel_bentley,DANIEL,BENTLEY,Austin
stella_brewer,10.3.118.24,Devices,us,F1:36:41:36:E0:30,ws-stella_brewer,STELLA,BREWER,Austin
rebekah_walls,10.11.206.27,Groups,cz,3C:E6:75:8B:3F:11,ws-rebekah_walls,REBEKAH,WALLS,Prague
juan_hebert,10.1.228.82,.SecFrame.com,us,02:F3:11:7C:88:95,ws-juan_hebert,JUAN,HEBERT,Boston
dewayne_erickson,10.7.184.101,T1-Permissions,ie,F7:C9:5C:55:B7:0F,ws-dewayne_erickson,DEWAYNE,ERICKSON,Dublin
zane_conrad,10.6.34.2,Groups,ie,25:A8:F5:71:B0:E2,ws-zane_conrad,ZANE,CONRAD,Belfast
ana_langley,10.6.124.195,Groups,ie,56:19:4F:36:6A:73,ws-ana_langley,ANA,LANGLEY,Belfast
selma_kane,10.10.119.75,T1-Servers,fr,48:98:56:F0:16:E8,ws-selma_kane,SELMA,KANE,Paris
riley_burris,10.15.250.217,Test,jp,C5:85:9D:0C:0C:08,ws-riley_burris,RILEY,BURRIS,Tokyo
lavonne_rice,10.9.11.146,Devices,de,E3:0F:F8:E0:C5:5A,ws-lavonne_rice,LAVONNE,RICE,Munich
hallie_hartman,10.6.139.70,Groups,ie,BB:4D:BB:12:4D:66,ws-hallie_hartman,HALLIE,HARTMAN,Belfast
colin_mills,10.1.142.198,Groups,us,A1:CE:CE:36:91:C7,ws-colin_mills,COLIN,MILLS,Boston
tyree_winters,10.9.82.49,Groups,de,9D:C6:72:99:22:B4,ws-tyree_winters,TYREE,WINTERS,Munich
joaquin_sweet,10.2.32.248,Groups,us,24:07:50:0F:DF:E5,ws-joaquin_sweet,JOAQUIN,SWEET,Arlington
simone_snider,10.1.113.215,Groups,us,FB:67:71:21:EC:CA,ws-simone_snider,SIMONE,SNIDER,Boston
jacqueline_mitchell,10.8.84.153,HRE,ie,28:DF:D6:C1:8D:CA,ws-jacqueline_mitchell,JACQUELINE,MITCHELL,Galway
elinor_myers,10.8.231.156,Devices,ie,46:45:E6:C9:EB:B1,ws-elinor_myers,ELINOR,MYERS,Galway
leo_miles,10.2.25.252,Devices,us,C1:0A:A6:D5:15:D2,ws-leo_miles,LEO,MILES,Arlington
brendan_whitehead,10.14.242.152,ESM,il,F2:A0:24:65:AF:DC,ws-brendan_whitehead,BRENDAN,WHITEHEAD,Tel Aviv
erwin_woodard,10.15.66.109,Test,jp,31:BA:87:72:02:CF,ws-erwin_woodard,ERWIN,WOODARD,Tokyo
denny_barrera,10.8.128.15,BDE,ie,5A:03:51:8D:5C:06,ws-denny_barrera,DENNY,BARRERA,Galway
lacy_rowe,10.7.148.142,T0-Servers,ie,AF:5C:06:07:F2:C0,ws-lacy_rowe,LACY,ROWE,Dublin
stuart_blair,10.7.131.164,Groups,ie,38:F8:83:1E:2F:18,ws-stuart_blair,STUART,BLAIR,Dublin
victoria_potts,10.7.5.167,Devices,ie,AB:14:E9:CD:F6:5E,ws-victoria_potts,VICTORIA,POTTS,Dublin
leland_martin,10.16.249.89,BDE,in,60:B0:7E:7C:5F:9B,ws-leland_martin,LELAND,MARTIN,Bangalore
marta_clemons,10.13.104.92,Tier 1,sg,7F:7B:08:4B:98:3B,ws-marta_clemons,MARTA,CLEMONS,Singapore
scottie_ferguson,10.3.251.211,People,us,B3:09:7A:A1:B0:95,ws-scottie_ferguson,SCOTTIE,FERGUSON,Austin
shari_rose,10.13.5.90,ServiceAccounts,sg,A1:EC:8F:43:4F:CD,ws-shari_rose,SHARI,ROSE,Singapore
carlene_puckett,10.12.202.198,ServiceAccounts,au,33:FB:AA:EA:7C:C4,ws-carlene_puckett,CARLENE,PUCKETT,Melbourne
erick_hays,10.6.148.21,AWS,ie,97:71:F7:14:F4:12,ws-erick_hays,ERICK,HAYS,Belfast
myrtle_farley,10.4.92.251,Groups,us,C6:27:77:87:3C:72,ws-myrtle_farley,MYRTLE,FARLEY,Tampa
michael_russell,10.2.113.108,Devices,us,6A:BE:C2:5A:6A:DC,ws-michael_russell,MICHAEL,RUSSELL,Arlington
aurelio_jensen,10.1.158.251,Devices,us,26:55:54:78:07:D7,ws-aurelio_jensen,AURELIO,JENSEN,Boston
shane_green,10.10.29.18,ServiceAccounts,fr,CF:C2:4E:CC:B2:F6,ws-shane_green,SHANE,GREEN,Paris
johnnie_willis,10.15.135.214,ServiceAccounts,jp,C9:09:CF:69:61:23,ws-johnnie_willis,JOHNNIE,WILLIS,Tokyo
candy_smith,10.9.5.239,T1-Roles,de,26:1E:DB:31:F4:86,ws-candy_smith,CANDY,SMITH,Munich
trudy_cohen,10.1.99.48,Test,us,15:F7:E1:2B:43:BD,ws-trudy_cohen,TRUDY,COHEN,Boston
leola_martin,10.9.247.245,GOO,de,9A:74:BF:04:37:42,ws-leola_martin,LEOLA,MARTIN,Munich
dane_goodman,10.7.13.109,Devices,ie,35:FD:0C:19:6B:E5,ws-dane_goodman,DANE,GOODMAN,Dublin
jayson_collier,10.2.207.47,T0-Servers,us,E4:30:8B:C1:56:2A,ws-jayson_collier,JAYSON,COLLIER,Arlington
georgina_estes,10.4.65.4,Test,us,BC:DD:12:E6:94:C6,ws-georgina_estes,GEORGINA,ESTES,Tampa
arturo_craft,10.7.108.136,Groups,ie,F2:54:3E:47:33:08,ws-arturo_craft,ARTURO,CRAFT,Dublin
hilario_gibson,10.5.229.187,ServiceAccounts,gb,84:52:56:43:E0:3C,ws-hilario_gibson,HILARIO,GIBSON,Reading
amado_cunningham,10.11.118.248,Test,cz,72:8D:72:60:1F:7B,ws-amado_cunningham,AMADO,CUNNINGHAM,Prague
matthew_french,10.14.178.20,ServiceAccounts,il,8E:19:CD:D1:48:09,ws-matthew_french,MATTHEW,FRENCH,Tel Aviv
pauline_gilmore,10.6.211.152,ServiceAccounts,ie,D0:8D:73:4C:62:8B,ws-pauline_gilmore,PAULINE,GILMORE,Belfast
marc_gill,10.13.176.157,Devices,sg,49:E8:EC:3C:1B:EA,ws-marc_gill,MARC,GILL,Singapore
gwen_murray,10.1.199.220,ServiceAccounts,us,21:DB:C4:B4:C5:8B,ws-gwen_murray,GWEN,MURRAY,Boston
colleen_pruitt,10.9.12.39,Test,de,12:84:AB:6C:DD:56,ws-colleen_pruitt,COLLEEN,PRUITT,Munich
mamie_michael,10.3.170.144,Test,us,32:53:04:1A:3B:7A,ws-mamie_michael,MAMIE,MICHAEL,Austin
warren_walters,10.10.155.211,Groups,fr,0B:09:DB:38:33:56,ws-warren_walters,WARREN,WALTERS,Paris
son_rowe,10.11.174.73,ServiceAccounts,cz,27:7E:AB:E6:07:BA,ws-son_rowe,SON,ROWE,Prague
colette_matthews,10.1.227.152,TST,us,6E:0D:12:BD:42:BB,ws-colette_matthews,COLETTE,MATTHEWS,Boston
angie_harrison,10.12.49.32,Devices,au,C1:89:4E:07:33:16,ws-angie_harrison,ANGIE,HARRISON,Melbourne
jana_shields,10.10.207.57,ServiceAccounts,fr,D6:F2:74:44:38:30,ws-jana_shields,JANA,SHIELDS,Paris
dorothy_olson,10.8.153.206,Groups,ie,99:5D:15:03:ED:6C,ws-dorothy_olson,DOROTHY,OLSON,Galway
sheldon_moody,10.12.160.155,Groups,au,0C:B5:A9:32:0E:23,ws-sheldon_moody,SHELDON,MOODY,Melbourne
jonas_mcconnell,10.3.44.127,Test,us,AD:10:1D:C2:B6:8F,ws-jonas_mcconnell,JONAS,MCCONNELL,Austin
cole_baldwin,10.7.247.66,Devices,ie,A5:D0:B0:12:5A:29,ws-cole_baldwin,COLE,BALDWIN,Dublin
latoya_contreras,10.2.71.195,Stage,us,EC:2E:D5:BB:D1:A9,ws-latoya_contreras,LATOYA,CONTRERAS,Arlington
hung_rich,10.12.76.187,SEC,au,14:C8:CE:6E:F3:88,ws-hung_rich,HUNG,RICH,Melbourne
denver_hanson,10.4.155.6,Test,us,91:02:ED:55:ED:61,ws-denver_hanson,DENVER,HANSON,Tampa
amalia_odom,10.3.214.185,Tier 2,us,82:EC:FB:40:72:B0,ws-amalia_odom,AMALIA,ODOM,Austin
mauro_sampson,10.16.111.101,T2-Servers,in,72:C8:D3:83:49:30,ws-mauro_sampson,MAURO,SAMPSON,Bangalore
loretta_hopkins,10.16.109.16,ServiceAccounts,in,AC:05:47:BA:1C:26,ws-loretta_hopkins,LORETTA,HOPKINS,Bangalore
gerald_mann,10.2.137.99,Tier 0,us,7E:0F:03:7B:A3:36,ws-gerald_mann,GERALD,MANN,Arlington
edwina_donaldson,10.10.149.221,Groups,fr,E6:ED:19:02:53:2B,ws-edwina_donaldson,EDWINA,DONALDSON,Paris
les_hubbard,10.10.187.132,Devices,fr,5F:20:9B:AB:31:50,ws-les_hubbard,LES,HUBBARD,Paris
brandon_gilliam,10.2.1.175,BDE,us,6B:C6:04:96:D4:C5,ws-brandon_gilliam,BRANDON,GILLIAM,Arlington
noe_simon,10.8.81.137,Groups,ie,1B:29:48:4F:A1:2A,ws-noe_simon,NOE,SIMON,Galway
noe_collins,10.4.39.124,Devices,us,10:62:44:4A:9D:B7,ws-noe_collins,NOE,COLLINS,Tampa
bernie_pierce,10.16.153.241,Devices,in,47:AA:1E:BD:E3:08,ws-bernie_pierce,BERNIE,PIERCE,Bangalore
wyatt_merritt,10.3.95.97,Devices,us,8C:63:51:E8:29:23,ws-wyatt_merritt,WYATT,MERRITT,Austin
tim_andrews,10.2.221.130,Groups,us,A5:B4:F4:57:70:7F,ws-tim_andrews,TIM,ANDREWS,Arlington
sondra_villarreal,10.3.223.166,Groups,us,56:5E:99:9A:C1:EE,ws-sondra_villarreal,SONDRA,VILLARREAL,Austin
louis_dean,10.13.70.67,FIN,sg,3E:07:FC:36:AF:32,ws-louis_dean,LOUIS,DEAN,Singapore
lamont_small,10.7.152.160,GOO,ie,B0:05:85:B8:68:D9,ws-lamont_small,LAMONT,SMALL,Dublin
cory_wallace,10.16.148.85,OGC,in,34:C5:82:3D:BC:04,ws-cory_wallace,CORY,WALLACE,Bangalore
dave_joyner,10.13.37.172,SEC,sg,9B:1D:AF:60:B8:BD,ws-dave_joyner,DAVE,JOYNER,Singapore
van_maldonado,10.6.140.117,Test,ie,B0:36:A8:88:D5:3D,ws-van_maldonado,VAN,MALDONADO,Belfast
beverley_ellison,10.15.120.199,ServiceAccounts,jp,08:60:58:35:67:1D,ws-beverley_ellison,BEVERLEY,ELLISON,Tokyo
rosemarie_alford,10.8.198.160,T1-Devices,ie,AE:28:4D:F8:A3:62,ws-rosemarie_alford,ROSEMARIE,ALFORD,Galway
irving_hampton,10.15.85.144,Groups,jp,43:AF:65:78:9B:BE,ws-irving_hampton,IRVING,HAMPTON,Tokyo
lelia_shaw,10.6.11.102,ServiceAccounts,ie,8A:12:99:C7:33:98,ws-lelia_shaw,LELIA,SHAW,Belfast
sterling_marquez,10.16.120.1,Groups,in,2B:62:48:92:1F:CC,ws-sterling_marquez,STERLING,MARQUEZ,Bangalore
nanette_barton,10.13.243.44,FSR,sg,F0:84:23:05:E4:D6,ws-nanette_barton,NANETTE,BARTON,Singapore
rudy_vargas,10.13.46.234,ServiceAccounts,sg,88:1F:13:2C:3F:F9,ws-rudy_vargas,RUDY,VARGAS,Singapore
