nameuser,ipint,usergroup,country,usermac,userworkstation,firstname,lastname,usercity
lilian_velasquez,10.5.171.230,Groups,gb,F9:FE:07:99:EB:06,ws-lilian_velasquez,LILIAN,VELASQUEZ,Reading
rose_daniels,10.10.165.249,ESM,fr,52:0D:69:24:EC:DE,ws-rose_daniels,ROSE,DANIELS,Paris
helene_cash,10.5.126.22,BDE,gb,9A:D1:85:37:3D:D2,ws-helene_cash,HELENE,CASH,Reading
denver_christensen,10.1.48.179,Admin,us,02:16:1F:CD:8D:96,ws-denver_christensen,DENVER,CHRISTENSEN,Boston
winston_kline,10.13.83.175,Groups,sg,BA:A1:C3:D9:8E:3C,ws-winston_kline,WINSTON,KLINE,Singapore
lucas_william,10.10.244.209,Test,fr,3E:59:D4:B2:98:C9,ws-lucas_william,LUCAS,WILLIAM,Paris
kennith_peters,10.9.18.131,Test,de,C3:AA:0B:DE:40:90,ws-kennith_peters,KENNITH,PETERS,Munich
fern_marquez,10.14.136.176,AWS,il,C2:DF:E0:08:04:2B,ws-fern_marquez,FERN,MARQUEZ,Tel Aviv
margo_bailey,10.2.36.208,Devices,us,5F:75:8A:87:D2:AB,ws-margo_bailey,MARGO,BAILEY,Arlington
sonny_head,10.11.142.36,Test,cz,2B:53:13:D5:73:AB,ws-sonny_head,SONNY,HEAD,Prague
colette_santiago,10.9.20.44,Devices,de,07:59:B7:EF:CF:8D,ws-colette_santiago,COLETTE,SANTIAGO,Munich
eugenio_blanchard,10.6.112.48,Groups,ie,C0:68:61:F7:3A:C2,ws-eugenio_blanchard,EUGENIO,BLANCHARD,Belfast
isaac_solomon,10.2.122.35,T0-Servers,us,E4:DE:26:B0:4F:6B,ws-isaac_solomon,ISAAC,SOLOMON,Arlington
gene_sparks,10.4.70.60,Devices,us,CD:60:7D:F2:A2:8D,ws-gene_sparks,GENE,SPARKS,Tampa
trent_benson,10.9.157.217,T1-Devices,de,4C:60:50:3E:A8:59,ws-trent_benson,TRENT,BENSON,Munich
vivian_daniel,10.11.243.51,Tier 1,cz,D0:D9:8B:7F:0B:DF,ws-vivian_daniel,VIVIAN,DANIEL,Prague
yvette_tillman,10.10.206.80,T2-Roles,fr,32:40:09:03:2F:BF,ws-yvette_tillman,YVETTE,TILLMAN,Paris
eddie_ewing,10.4.116.37,Test,us,3E:C5:F8:84:A2:99,ws-eddie_ewing,EDDIE,EWING,Tampa
graham_weber,10.14.225.74,ServiceAccounts,il,50:E7:34:78:61:73,ws-graham_weber,GRAHAM,WEBER,Tel Aviv
jayne_mckay,10.16.250.208,Test,in,A5:78:AF:16:77:31,ws-jayne_mckay,JAYNE,MCKAY,Bangalore
ladonna_page,10.7.73.157,Groups,ie,9C:6D:DF:73:4F:EF,ws-ladonna_page,LADONNA,PAGE,Dublin
earle_branch,10.14.92.44,Devices,il,F8:F4:E1:EB:CA:1E,ws-earle_branch,EARLE,BRANCH,Tel Aviv
johanna_wright,10.5.176.183,Groups,gb,36:27:52:B9:B8:DF,ws-johanna_wright,JOHANNA,WRIGHT,Reading
karl_beard,10.15.186.83,Test,jp,AE:94:A8:E0:E2:B8,ws-karl_beard,KARL,BEARD,Tokyo
deborah_baird,10.9.107.12,Test,de,12:3A:29:A5:1C:2C,ws-deborah_baird,DEBORAH,BAIRD,Munich
alvin_carlson,10.3.115.182,Tier 2,us,B7:4D:99:81:47:65,ws-alvin_carlson,ALVIN,CARLSON,Austin
harris_nieves,10.7.15.161,Test,ie,F6:CA:60:68:98:D9,ws-harris_nieves,HARRIS,NIEVES,Dublin
levi_huff,10.13.178.117,ServiceAccounts,sg,52:BF:A6:E5:65:9C,ws-levi_huff,LEVI,HUFF,Singapore
wilford_barnett,10.4.244.37,AWS,us,3D:79:41:3F:E3:EF,ws-wilford_barnett,WILFORD,BARNETT,Tampa
freddy_wallace,10.5.189.124,Devices,gb,4F:DD:99:AA:C9:25,ws-freddy_wallace,FREDDY,WALLACE,Reading
sam_charles,10.11.222.37,Groups,cz,85:E1:5A:68:FE:AF,ws-sam_charles,SAM,CHARLES,Prague
gil_jacobson,10.9.46.166,Devices,de,9E:22:CF:14:31:61,ws-gil_jacobson,GIL,JACOBSON,Munich
mona_peters,10.16.193.212,Devices,in,60:E1:4E:E0:33:C5,ws-mona_peters,MONA,PETERS,Bangalore
doyle_bird,10.9.174.184,Groups,de,93:36:85:DD:EF:9C,ws-doyle_bird,DOYLE,BIRD,Munich
jeanine_cardenas,10.14.249.94,Tier 0,il,03:F4:3F:A3:FA:3A,ws-jeanine_cardenas,JEANINE,CARDENAS,Tel Aviv
clayton_terry,10.6.167.128,ServiceAccounts,ie,6E:EF:12:6D:4B:1E,ws-clayton_terry,CLAYTON,TERRY,Belfast
jayson_best,10.14.186.150,T2-Servers,il,B5:24:E2:2E:19:36,ws-jayson_best,JAYSON,BEST,Tel Aviv
monroe_suarez,10.13.174.168,GOO,sg,15:33:C5:25:94:27,ws-monroe_suarez,MONROE,SUAREZ,Singapore
robyn_mccarty,10.12.189.234,ServiceAccounts,au,DD:24:C3:2E:EA:8E,ws-robyn_mccarty,ROBYN,MCCARTY,Melbourne
dale_woodward,10.14.171.214,Test,il,DD:C8:3D:44:2F:94,ws-dale_woodward,DALE,WOODWARD,Tel Aviv
jorge_patel,10.13.58.143,Devices,sg,A1:A9:4B:A6:1C:B8,ws-jorge_patel,JORGE,PATEL,Singapore
anton_jacobson,10.11.249.188,ServiceAccounts,cz,CC:91:5B:46:CC:CE,ws-anton_jacobson,ANTON,JACOBSON,Prague
lilian_cervantes,10.6.102.245,T1-Servers,ie,93:67:81:36:77:40,ws-lilian_cervantes,LILIAN,CERVANTES,Belfast
katherine_vinson,10.2.83.107,Test,us,1E:FD:AD:A9:4B:86,ws-katherine_vinson,KATHERINE,VINSON,Arlington
blair_sykes,10.12.103.170,Devices,au,CD:46:C5:60:7C:52,ws-blair_sykes,BLAIR,SYKES,Melbourne
elva_knight,10.8.81.32,TST,ie,7A:76:43:22:EF:99,ws-elva_knight,ELVA,KNIGHT,Galway
marisol_berger,10.9.232.252,AZR,de,55:59:C3:4C:B7:DE,ws-marisol_berger,MARISOL,BERGER,Munich
eloy_albert,10.10.166.105,Test,fr,F3:32:CA:9D:04:7C,ws-eloy_albert,ELOY,ALBERT,Paris
ivory_hogan,10.9.171.8,Groups,de,2E:8B:CD:FE:1C:23,ws-ivory_hogan,IVORY,HOGAN,Munich
meredith_richmond,10.9.11.46,People,de,A6:27:28:9B:23:91,ws-meredith_richmond,MEREDITH,RICHMOND,Munich
lynda_neal,10.4.23.18,Stage,us,BD:15:3E:63:70:F7,ws-lynda_neal,LYNDA,NEAL,Tampa
gino_leonard,10.12.238.164,Groups,au,7E:26:4E:06:CE:59,ws-gino_leonard,GINO,LEONARD,Melbourne
jefferey_hayes,10.11.64.48,Test,cz,CA:0E:73:DB:80:76,ws-jefferey_hayes,JEFFEREY,HAYES,Prague
mervin_stephenson,10.3.228.107,ServiceAccounts,us,70:BD:84:83:C8:1E,ws-mervin_stephenson,MERVIN,STEPHENSON,Austin
ann_berry,10.12.138.59,Devices,au,4F:DD:92:E0:8C:5D,ws-ann_berry,ANN,BERRY,Melbourne
armand_hutchinson,10.14.141.198,T0-Devices,il,C7:F4:7F:F6:3B:F8,ws-armand_hutchinson,ARMAND,HUTCHINSON,Tel Aviv
terra_guthrie,10.5.216.42,FIN,gb,3E:78:A8:7D:AE:5B,ws-terra_guthrie,TERRA,GUTHRIE,Reading
tod_webster,10.12.112.206,Groups,au,A7:F9:7F:2C:C3:B4,ws-tod_webster,TOD,WEBSTER,Melbourne
audrey_love,10.11.142.140,ServiceAccounts,cz,BE:E5:2C:7B:5C:D3,ws-audrey_love,AUDREY,LOVE,Prague
irving_ramsey,10.3.206.91,.SecFrame.com,us,94:30:9D:2C:16:14,ws-irving_ramsey,IRVING,RAMSEY,Austin
natalie_vaughan,10.8.65.75,ServiceAccounts,ie,28:D2:15:8E:44:F9,ws-natalie_vaughan,NATALIE,VAUGHAN,Galway
socorro_wolf,10.4.109.78,Groups,us,F5:DA:01:B2:14:F7,ws-socorro_wolf,SOCORRO,WOLF,Tampa
gregorio_lester,10.10.13.148,Devices,fr,A0:CA:1B:DF:77:8B,ws-gregorio_lester,GREGORIO,LESTER,Paris
wilfredo_good,10.13.52.212,Groups,sg,6D:3C:27:AD:34:50,ws-wilfredo_good,WILFREDO,GOOD,Singapore
luke_morton,10.10.186.26,ITS,fr,64:3B:08:4B:67:AC,ws-luke_morton,LUKE,MORTON,Paris
kristine_mccarthy,10.16.149.108,HRE,in,7D:52:A8:A7:1F:45,ws-kristine_mccarthy,KRISTINE,MCCARTHY,Bangalore
amber_shaffer,10.6.166.39,Tier 1,ie,A6:00:12:A7:B6:AB,ws-amber_shaffer,AMBER,SHAFFER,Belfast
cynthia_sherman,10.9.237.138,Groups,de,DE:E9:18:CE:9B:6B,ws-cynthia_sherman,CYNTHIA,SHERMAN,Munich
bruce_waters,10.15.119.50,Test,jp,01:24:CD:18:44:CB,ws-bruce_waters,BRUCE,WATERS,Tokyo
socorro_obrien,10.12.217.240,Groups,au,B6:4A:3B:AD:96:F6,ws-socorro_obrien,SOCORRO,OBRIEN,Melbourne
leila_evans,10.10.161.188,Test,fr,E2:58:73:96:33:8B,ws-leila_evans,LEILA,EVANS,Paris
alexis_edwards,10.12.112.20,Groups,au,BE:09:2B:85:0F:D7,ws-alexis_edwards,ALEXIS,EDWARDS,Melbourne
wilbur_patel,10.14.41.76,Testing,il,E6:35:20:34:88:31,ws-wilbur_patel,WILBUR,PATEL,Tel Aviv
janine_fuller,10.8.26.3,Devices,ie,18:A1:53:DB:C0:9D,ws-janine_fuller,JANINE,FULLER,Galway
gerry_gilmore,10.6.130.8,ServiceAccounts,ie,C0:F9:AA:AE:EB:3B,ws-gerry_gilmore,GERRY,GILMORE,Belfast
alva_poole,10.16.248.232,Devices,in,73:EB:44:6B:A4:8B,ws-alva_poole,ALVA,POOLE,Bangalore
eugenia_avery,10.8.191.71,ServiceAccounts,ie,4D:49:21:BB:7F:76,ws-eugenia_avery,EUGENIA,AVERY,Galway
lula_foley,10.12.52.80,FIN,au,BB:D3:5E:C9:73:DE,ws-lula_foley,LULA,FOLEY,Melbourne
candice_leach,10.1.97.189,Groups,us,84:9D:FC:EC:D7:AE,ws-candice_leach,CANDICE,LEACH,Boston
carson_hurst,10.12.147.101,People,au,D7:D1:59:80:45:40,ws-carson_hurst,CARSON,HURST,Melbourne
sterling_lang,10.2.138.65,OGC,us,38:E7:57:34:4E:1E,ws-sterling_lang,STERLING,LANG,Arlington
vilma_hayden,10.6.58.182,Groups,ie,83:0D:A2:21:D5:97,ws-vilma_hayden,VILMA,HAYDEN,Belfast
merle_kirk,10.12.12.109,AWS,au,D2:F4:8C:38:15:63,ws-merle_kirk,MERLE,KIRK,Melbourne
al_taylor,10.7.25.115,Groups,ie,87:8B:5A:90:42:5D,ws-al_taylor,AL,TAYLOR,Dublin
donn_hudson,10.3.180.174,TST,us,5D:13:4A:89:13:6B,ws-donn_hudson,DONN,HUDSON,Austin
wm_nixon,10.11.71.199,Groups,cz,7B:4C:C2:07:FE:03,ws-wm_nixon,WM,NIXON,Prague
deloris_bray,10.13.216.222,ITS,sg,31:BB:36:3C:EF:16,ws-deloris_bray,DELORIS,BRAY,Singapore
mario_serrano,10.11.49.56,ESM,cz,03:EC:10:30:37:C6,ws-mario_serrano,MARIO,SERRANO,Prague
tyree_kline,10.12.40.155,Groups,au,28:FA:0C:BC:F5:58,ws-tyree_kline,TYREE,KLINE,Melbourne
teresa_pate,10.15.8.75,Test,jp,D6:4E:E9:80:28:04,ws-teresa_pate,TERESA,PATE,Tokyo
lela_guzman,10.14.233.104,FSR,il,ED:D5:28:25:10:55,ws-lela_guzman,LELA,GUZMAN,Tel Aviv
celeste_trujillo,10.15.105.59,ESM,jp,F1:A1:75:7A:CD:52,ws-celeste_trujillo,CELESTE,TRUJILLO,Tokyo
frederic_craft,10.7.43.62,ServiceAccounts,ie,5B:C0:43:A4:EF:9F,ws-frederic_craft,FREDERIC,CRAFT,Dublin
beryl_shepard,10.3.248.242,ServiceAccounts,us,5D:8D:9E:4F:70:72,ws-beryl_shepard,BERYL,SHEPARD,Austin
penelope_pate,10.7.165.171,Test,ie,67:8E:69:D0:72:F8,ws-penelope_pate,PENELOPE,PATE,Dublin
lucio_ryan,10.4.162.124,Devices,us,EE:B7:9F:AE:E8:D8,ws-lucio_ryan,LUCIO,RYAN,Tampa
johanna_cash,10.3.179.56,Test,us,C3:14:14:CA:FF:C9,ws-johanna_cash,JOHANNA,CASH,Austin
clinton_avery,10.15.33.96,Groups,jp,FE:5E:0A:4D:AE:64,ws-clinton_avery,CLINTON,AVERY,Tokyo
frederic_french,10.3.57.94,Test,us,2E:9C:7E:DF:07:02,ws-frederic_french,FREDERIC,FRENCH,Austin
jeffry_osborne,10.15.165.231,ServiceAccounts,jp,AB:02:16:77:56:15,ws-jeffry_osborne,JEFFRY,OSBORNE,Tokyo
ira_dixon,10.10.165.127,Groups,fr,C4:F9:CD:58:96:59,ws-ira_dixon,IRA,DIXON,Paris
thad_gates,10.7.176.178,Grouper-Groups,ie,10:5F:C9:55:2B:99,ws-thad_gates,THAD,GATES,Dublin
emory_holder,10.16.64.17,TST,in,0E:07:AA:B8:62:49,ws-emory_holder,EMORY,HOLDER,Bangalore
darren_barnes,10.9.161.225,T2-Accounts,de,70:7B:E1:26:B0:29,ws-darren_barnes,DARREN,BARNES,Munich
art_maddox,10.16.116.7,BDE,in,8B:E2:7D:9D:A4:CD,ws-art_maddox,ART,MADDOX,Bangalore
chelsea_hicks,10.15.83.61,Deprovisioned,jp,78:DF:CA:17:D6:7F,ws-chelsea_hicks,CHELSEA,HICKS,Tokyo
reba_green,10.4.235.210,HRE,us,52:25:D3:BB:7B:27,ws-reba_green,REBA,GREEN,Tampa
kathryn_burns,10.2.175.123,ServiceAccounts,us,87:A3:84:74:51:81,ws-kathryn_burns,KATHRYN,BURNS,Arlington
travis_cole,10.8.23.27,Groups,ie,9A:3E:0E:C8:9F:9D,ws-travis_cole,TRAVIS,COLE,Galway
basil_kinney,10.2.53.121,ITS,us,DD:42:22:0D:DC:72,ws-basil_kinney,BASIL,KINNEY,Arlington
gabrielle_bryan,10.6.70.83,ServiceAccounts,ie,5E:30:F1:A8:F0:8D,ws-gabrielle_bryan,GABRIELLE,BRYAN,Belfast
marylou_clark,10.5.106.129,ServiceAccounts,gb,B5:90:25:84:B1:C9,ws-marylou_clark,MARYLOU,CLARK,Reading
jannie_everett,10.9.46.189,Groups,de,81:92:65:AF:3D:E6,ws-jannie_everett,JANNIE,EVERETT,Munich
edith_dickson,10.15.16.246,GOO,jp,44:28:AB:A9:EE:04,ws-edith_dickson,EDITH,DICKSON,Tokyo
hank_young,10.14.57.213,ServiceAccounts,il,E5:C1:2A:D5:99:B7,ws-hank_young,HANK,YOUNG,Tel Aviv
noel_emerson,10.5.64.143,Test,gb,68:4C:03:32:CA:DD,ws-noel_emerson,NOEL,EMERSON,Reading
tyrone_waters,10.13.34.145,Test,sg,7B:67:C4:85:65:E7,ws-tyrone_waters,TYRONE,WATERS,Singapore
silas_bryan,10.4.169.61,ServiceAccounts,us,32:59:41:49:89:64,ws-silas_bryan,SILAS,BRYAN,Tampa
gonzalo_moses,10.13.224.164,TST,sg,42:E6:9C:D3:4E:0C,ws-gonzalo_moses,GONZALO,MOSES,Singapore
wiley_ryan,10.6.104.120,ServiceAccounts,ie,50:70:18:7E:6E:BE,ws-wiley_ryan,WILEY,RYAN,Belfast
allison_lara,10.13.40.140,Test,sg,49:E7:2B:20:16:8E,ws-allison_lara,ALLISON,LARA,Singapore
randolph_cunningham,10.6.170.48,ITS,ie,05:E1:C2:30:1E:88,ws-randolph_cunningham,RANDOLPH,CUNNINGHAM,Belfast
marion_clayton,10.7.139.170,FIN,ie,F7:2F:49:DA:00:E3,ws-marion_clayton,MARION,CLAYTON,Dublin
beau_velazquez,10.14.252.145,SEC,il,AF:1C:33:E3:1B:3F,ws-beau_velazquez,BEAU,VELAZQUEZ,Tel Aviv
matthew_rosa,10.2.159.198,BDE,us,4D:62:72:1C:BE:56,ws-matthew_rosa,MATTHEW,ROSA,Arlington
chris_cameron,10.11.9.26,Test,cz,4E:F5:21:ED:9D:2C,ws-chris_cameron,CHRIS,CAMERON,Prague
mauricio_black,10.1.184.245,SEC,us,E5:F0:B1:83:09:08,ws-mauricio_black,MAURICIO,BLACK,Boston
alvaro_dalton,10.15.204.214,Test,jp,A8:3B:E3:70:7D:8D,ws-alvaro_dalton,ALVARO,DALTON,Tokyo
antonio_spears,10.10.167.211,Devices,fr,CD:40:E8:AA:8B:D8,ws-antonio_spears,ANTONIO,SPEARS,Paris
patty_marquez,10.1.237.202,OGC,us,35:00:DB:C9:2D:66,ws-patty_marquez,PATTY,MARQUEZ,Boston
shirley_myers,10.7.24.210,Groups,ie,6C:3A:58:E8:F2:F4,ws-shirley_myers,SHIRLEY,MYERS,Dublin
charley_steele,10.11.110.36,Test,cz,22:A2:FB:80:DF:47,ws-charley_steele,CHARLEY,STEELE,Prague
valerie_ruiz,10.16.140.235,Groups,in,5F:D8:44:11:CB:31,ws-valerie_ruiz,VALERIE,RUIZ,Bangalore
renee_calhoun,10.4.246.4,Groups,us,3C:5C:16:19:08:5D,ws-renee_calhoun,RENEE,CALHOUN,Tampa
williams_david,10.9.150.179,GOO,de,59:8A:83:53:3E:B4,ws-williams_david,WILLIAMS,DAVID,Munich
elaine_dodson,10.3.43.3,T1-Servers,us,0A:2B:F8:9A:E6:DF,ws-elaine_dodson,ELAINE,DODSON,Austin
clifford_velasquez,10.2.107.91,Devices,us,24:54:4F:CA:47:B4,ws-clifford_velasquez,CLIFFORD,VELASQUEZ,Arlington
shelby_prince,10.15.86.8,Devices,jp,D1:CC:AA:23:9A:C7,ws-shelby_prince,SHELBY,PRINCE,Tokyo
carey_fernandez,10.11.201.22,T1-Devices,cz,3F:70:62:CD:97:58,ws-carey_fernandez,CAREY,FERNANDEZ,Prague
miranda_short,10.1.82.191,OGC,us,40:5F:F8:51:9B:0C,ws-miranda_short,MIRANDA,SHORT,Boston
cole_hyde,10.3.66.57,Devices,us,4D:4D:F6:CB:96:DE,ws-cole_hyde,COLE,HYDE,Austin
joan_contreras,10.13.65.176,GOO,sg,20:50:14:3C:2C:17,ws-joan_contreras,JOAN,CONTRERAS,Singapore
garry_moore,10.14.228.132,ServiceAccounts,il,57:59:7C:6E:8A:79,ws-garry_moore,GARRY,MOORE,Tel Aviv
jeannine_cobb,10.9.94.202,T2-Permissions,de,C0:75:9E:32:D9:A1,ws-jeannine_cobb,JEANNINE,COBB,Munich
rowena_kramer,10.3.109.53,FSR,us,E3:C6:51:F6:DB:02,ws-rowena_kramer,ROWENA,KRAMER,Austin
jody_compton,10.14.208.131,Devices,il,53:E1:D2:3F:EE:A0,ws-jody_compton,JODY,COMPTON,Tel Aviv
antonio_walters,10.9.191.136,ServiceAccounts,de,B3:85:85:B9:4C:5B,ws-antonio_walters,ANTONIO,WALTERS,Munich
demetrius_lyons,10.7.52.181,Devices,ie,59:8D:1A:75:3D:6E,ws-demetrius_lyons,DEMETRIUS,LYONS,Dublin
ira_gregory,10.11.196.92,AZR,cz,3E:72:4F:E6:50:FB,ws-ira_gregory,IRA,GREGORY,Prague
courtney_church,10.2.243.76,Test,us,59:C2:0D:BE:39:45,ws-courtney_church,COURTNEY,CHURCH,Arlington
jeanine_newman,10.9.155.86,ServiceAccounts,de,E3:CF:CB:DE:24:F2,ws-jeanine_newman,JEANINE,NEWMAN,Munich
pete_odonnell,10.6.233.32,FIN,ie,D8:9F:3A:62:AE:97,ws-pete_odonnell,PETE,ODONNELL,Belfast
melva_nash,10.3.141.73,Test,us,B4:E5:E9:D4:2A:24,ws-melva_nash,MELVA,NASH,Austin
bryon_hardy,10.14.112.74,Test,il,5C:7E:F3:F6:20:16,ws-bryon_hardy,BRYON,HARDY,Tel Aviv
annette_buckley,10.5.7.6,Groups,gb,8D:D1:CC:BE:71:1A,ws-annette_buckley,ANNETTE,BUCKLEY,Reading
jane_anderson,10.1.178.206,T1-Servers,us,E1:21:8B:29:1E:D3,ws-jane_anderson,JANE,ANDERSON,Boston
jeannette_reese,10.6.92.112,Test,ie,70:09:E3:74:86:89,ws-jeannette_reese,JEANNETTE,REESE,Belfast
margret_sanford,10.10.218.79,AWS-Labs,fr,B9:3A:E1:CE:E6:AB,ws-margret_sanford,MARGRET,SANFORD,Paris
marcos_murray,10.9.178.229,Devices,de,1E:2A:1B:D0:6E:3B,ws-marcos_murray,MARCOS,MURRAY,Munich
valentin_prince,10.3.91.45,Tier 1,us,52:D0:83:1B:CE:90,ws-valentin_prince,VALENTIN,PRINCE,Austin
dwight_dickson,10.15.109.87,Stage,jp,8B:4D:23:D0:A1:BB,ws-dwight_dickson,DWIGHT,DICKSON,Tokyo
ethel_gilmore,10.15.93.55,GOO,jp,87:55:7F:9D:D9:59,ws-ethel_gilmore,ETHEL,GILMORE,Tokyo
meagan_dalton,10.3.227.210,Groups,us,C3:37:DC:21:C8:E5,ws-meagan_dalton,MEAGAN,DALTON,Austin
dwight_spears,10.14.252.237,Devices,il,69:39:0A:1F:2A:AD,ws-dwight_spears,DWIGHT,SPEARS,Tel Aviv
edwina_ferrell,10.7.189.147,ITS,ie,DD:21:26:E2:50:68,ws-edwina_ferrell,EDWINA,FERRELL,Dublin
winnie_cooke,10.15.114.222,Groups,jp,6B:E0:62:7A:1B:70,ws-winnie_cooke,WINNIE,COOKE,Tokyo
irma_wade,10.4.8.20,GOO,us,33:BA:DE:CB:33:B7,ws-irma_wade,IRMA,WADE,Tampa
barbra_henry,10.3.118.33,Test,us,A4:11:3E:E5:72:E2,ws-barbra_henry,BARBRA,HENRY,Austin
gale_guy,10.2.47.192,ServiceAccounts,us,68:74:72:BA:E1:ED,ws-gale_guy,GALE,GUY,Arlington
gwen_welch,10.1.153.18,Devices,us,42:5C:70:78:9B:CF,ws-gwen_welch,GWEN,WELCH,Boston
rod_espinoza,10.10.36.103,ServiceAccounts,fr,86:4E:1B:7D:62:D2,ws-rod_espinoza,ROD,ESPINOZA,Paris
tamika_bates,10.4.192.185,ServiceAccounts,us,20:C2:D7:B7:F9:D0,ws-tamika_bates,TAMIKA,BATES,Tampa
sandy_carroll,10.16.110.29,Test,in,93:B6:9B:84:7A:F2,ws-sandy_carroll,SANDY,CARROLL,Bangalore
diane_peters,10.14.145.219,Groups,il,D4:C2:33:96:61:0E,ws-diane_peters,DIANE,PETERS,Tel Aviv
guy_clements,10.16.133.115,Tier 2,in,FA:21:0A:61:DC:FF,ws-guy_clements,GUY,CLEMENTS,Bangalore
stephen_meyer,10.15.249.145,ServiceAccounts,jp,2A:CB:1C:47:B5:3D,ws-stephen_meyer,STEPHEN,MEYER,Tokyo
alexis_pruitt,10.12.43.159,Test,au,49:3C:C9:41:77:76,ws-alexis_pruitt,ALEXIS,PRUITT,Melbourne
ollie_ramos,10.8.62.122,ServiceAccounts,ie,B2:F9:A7:D5:20:2E,ws-ollie_ramos,OLLIE,RAMOS,Galway
sandy_lynch,10.14.127.60,Test,il,19:B9:4E:AB:BB:E3,ws-sandy_lynch,SANDY,LYNCH,Tel Aviv
concepcion_conner,10.16.211.196,GOO,in,A0:17:13:A7:69:D8,ws-concepcion_conner,CONCEPCION,CONNER,Bangalore
jarrett_avila,10.11.52.107,HRE,cz,FF:ED:9F:9D:3B:4F,ws-jarrett_avila,JARRETT,AVILA,Prague
porfirio_harris,10.2.144.233,FIN,us,05:3F:7E:BA:65:24,ws-porfirio_harris,PORFIRIO,HARRIS,Arlington
charlie_carroll,10.4.94.53,ServiceAccounts,us,B5:3C:6B:62:10:E4,ws-charlie_carroll,CHARLIE,CARROLL,Tampa
bob_becker,10.2.38.181,Test,us,F6:29:2A:85:EC:90,ws-bob_becker,BOB,BECKER,Arlington
denver_hendrix,10.13.243.51,Unassociated,sg,EF:5C:A6:E9:1A:67,ws-denver_hendrix,DENVER,HENDRIX,Singapore
carlton_paul,10.8.241.67,T0-Permissions,ie,FB:53:33:BE:C8:86,ws-carlton_paul,CARLTON,PAUL,Galway
milagros_dotson,10.3.5.241,Groups,us,E0:A4:4F:D9:82:4F,ws-milagros_dotson,MILAGROS,DOTSON,Austin
jamaal_baldwin,10.2.36.116,SEC,us,C1:D6:C9:A4:5B:00,ws-jamaal_baldwin,JAMAAL,BALDWIN,Arlington
jayson_skinner,10.2.84.94,ServiceAccounts,us,8D:0D:18:1F:25:BA,ws-jayson_skinner,JAYSON,SKINNER,Arlington
hector_barlow,10.13.38.89,Test,sg,48:03:20:5B:E4:80,ws-hector_barlow,HECTOR,BARLOW,Singapore
annabelle_wallace,10.14.55.44,Groups,il,7D:F2:25:9F:A4:39,ws-annabelle_wallace,ANNABELLE,WALLACE,Tel Aviv
merle_jordan,10.6.203.196,GOO,ie,E1:78:7A:75:1C:CD,ws-merle_jordan,MERLE,JORDAN,Belfast
colette_kirk,10.9.23.4,Tier 2,de,62:F0:CD:CF:66:1C,ws-colette_kirk,COLETTE,KIRK,Munich
stephan_byrd,10.5.199.239,Devices,gb,FD:C7:68:C1:4B:0E,ws-stephan_byrd,STEPHAN,BYRD,Reading
jenifer_miranda,10.14.142.146,Groups,il,F1:32:EA:D4:13:0A,ws-jenifer_miranda,JENIFER,MIRANDA,Tel Aviv
lupe_bender,10.16.95.219,FIN,in,0F:86:8C:26:EC:96,ws-lupe_bender,LUPE,BENDER,Bangalore
carlene_knapp,10.11.150.155,ServiceAccounts,cz,F2:D2:9E:80:92:77,ws-carlene_knapp,CARLENE,KNAPP,Prague
charley_price,10.7.141.160,Testing,ie,99:D4:DC:DA:45:FB,ws-charley_price,CHARLEY,PRICE,Dublin
arnold_sims,10.6.202.216,Test,ie,BC:45:E0:69:12:71,ws-arnold_sims,ARNOLD,SIMS,Belfast
boyd_morales,10.7.166.132,Deprovisioned,ie,CC:0C:5B:A7:1B:23,ws-boyd_morales,BOYD,MORALES,Dublin
sammy_nunez,10.1.157.76,Test,us,99:FE:67:22:69:67,ws-sammy_nunez,SAMMY,NUNEZ,Boston
susanne_terrell,10.4.97.31,Test,us,24:BA:06:36:5B:55,ws-susanne_terrell,SUSANNE,TERRELL,Tampa
issac_frederick,10.3.94.12,Groups,us,63:82:95:3B:17:26,ws-issac_frederick,ISSAC,FREDERICK,Austin
maryann_brown,10.8.93.121,Tier 0,ie,9A:6D:C0:E5:07:FD,ws-maryann_brown,MARYANN,BROWN,Galway
yolanda_vincent,10.13.167.55,TST,sg,D5:11:7D:06:F7:8C,ws-yolanda_vincent,YOLANDA,VINCENT,Singapore
krista_weber,10.1.239.172,Devices,us,6E:02:C5:DC:18:CA,ws-krista_weber,KRISTA,WEBER,Boston
leticia_nolan,10.7.76.42,ServiceAccounts,ie,AA:D9:9F:B3:8A:E3,ws-leticia_nolan,LETICIA,NOLAN,Dublin
millard_buchanan,10.10.75.181,FSR,fr,EC:68:41:0B:10:4F,ws-millard_buchanan,MILLARD,BUCHANAN,Paris
melva_battle,10.6.141.47,Groups,ie,B1:DD:00:67:4B:B3,ws-melva_battle,MELVA,BATTLE,Belfast
kory_mason,10.1.20.130,T2-Permissions,us,DA:A3:95:05:4F:E2,ws-kory_mason,KORY,MASON,Boston
thad_mcfarland,10.3.135.219,Devices,us,C0:D6:51:C0:44:30,ws-thad_mcfarland,THAD,MCFARLAND,Austin
graciela_dawson,10.4.8.89,OGC,us,70:66:9B:5D:DC:BC,ws-graciela_dawson,GRACIELA,DAWSON,Tampa
vicente_alston,10.14.65.213,Devices,il,AE:7D:02:68:9E:59,ws-vicente_alston,VICENTE,ALSTON,Tel Aviv
